url	download_complete
www.ics.uci.edu/%7elab/proj_ics/policy.php	complete
www.ics.uci.edu/community/news/spotlight_inittogether.php	incomplete
ganglia.ics.uci.edu?p=2&c=asterix&h=asterix-10.ics.uci.edu	complete
www.ics.uci.edu/IntroToGraphicsforclass10_10_14.R	incomplete
support.ics.uci.edu/ics.system/feed.xml	complete
sli.ics.uci.edu/Classes-CS271-Notes/SearchHeuristic	complete
ganglia.ics.uci.edu?c=andromeda&h=andromeda-21.ics.uci.edu&p=2	complete
mcs.ics.uci.edu/about/mcs-vs-mscs	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=vj.zip	complete
www.ics.uci.edu/~hinaa	complete
ganglia.ics.uci.edu?p=1&c=asterix&h=asterix-7.ics.uci.edu	complete
www.ics.uci.edu/prospective/ko/student-life/bren-ics-organizations	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-62.ics.uci.edu	incomplete
www.ics.uci.edu/students.html	complete
sli.ics.uci.edu/Classes/2013S-77B?action=download&upname=HW6.pdf	complete
vision.ics.uci.edu/papers/GehlerHW_ICML_2006	complete
www.ics.uci.edu/alumni/mentor/stayconnected/index.php	complete
www.ics.uci.edu/records.html	complete
www.ics.uci.edu/index.jemdoc	complete
ganglia.ics.uci.edu?c=infrastructure&m=load_one&r=hour&s=by%20name&hc=4&mc=2	complete
mailman.ics.uci.edu/mailman/subscribe/baldi-group	complete
sli.ics.uci.edu/Classes/2008CSE?action=login	complete
www.ics.uci.edu/community/news/notes/notes_2014.php	complete
www.ics.uci.edu/~lopes/teaching/cs221W14/index.html	complete
sli.ics.uci.edu/Classes/2016W-178?action=download&upname=07_svm.pdf	complete
www.ics.uci.edu/refs.html	complete
www.ics.uci.edu/community/alumni/hall_of_fame/inductees.php	complete
sli.ics.uci.edu/PmWiki/Uploads?action=login	complete
vision.ics.uci.edu/people/34.html	complete
ganglia.ics.uci.edu?c=datalab&h=markov.ics.uci.edu&p=2	complete
mhcid.ics.uci.edu/program/curriculum	complete
mailman.ics.uci.edu/mailman/roster/phd.softeng	complete
swiki.ics.uci.edu/feed.php?mode=list&ns=announce	complete
www.ics.uci.edu/grad/courses	complete
www.ics.uci.edu/about/bren_vision.php	incomplete
www.ics.uci.edu/ugrad/policies/Change_of_Major.php	incomplete
grape.ics.uci.edu/wiki/asterix/wiki/TracGuide	incomplete
www.ics.uci.edu/~ziv/ooad/classes/tsld007.htm	complete
www.ics.uci.edu/involved/leadership_council.php	complete
www.ics.uci.edu/prospective/ko/admissions/freshmen	incomplete
www.ics.uci.edu/research/resalloc.html	complete
ganglia.ics.uci.edu?p=1&c=igb-nebula&h=nebula-1.ics.uci.edu	incomplete
www.ics.uci.edu/prospective/ko/student-life/campus-involvement	complete
sli.ics.uci.edu/Code/MMPP	complete
www.ics.uci.edu/~redmiles/inf143-SQ09/links_files/filelist.xml	complete
mcs.ics.uci.edu/feed	complete
www.ics.uci.edu/~kay/courses/i41/hw/hw9.html	complete
www.ics.uci.edu/~dsm/dyn/release	complete
mailman.ics.uci.edu/mailman/subscribe/quasar-l	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld017.htm	complete
www.ics.uci.edu/midi/rock/index.html	complete
www.ics.uci.edu/pub/chiron_patches.html	complete
vision.ics.uci.edu/papers/YarkonyMIF_UAI_2011	complete
computableplant.ics.uci.edu/theses/guy/Plenum.html	complete
mailman.ics.uci.edu/mailman/listinfo/informatics-nonstudents	complete
vision.ics.uci.edu/papers/MartinFM_PAMI_2003	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld022.htm	complete
www.ics.uci.edu/~rickl	complete
sli.ics.uci.edu/PmWiki/PageFileFormat	complete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_D07.pdf	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_012.jpg	complete
sli.ics.uci.edu/Classes/2012S-274b?action=download&upname=HW2sol.zip	complete
ganglia.ics.uci.edu/stacked.php?m=load_one&c=titan&r=hour&st=1525573889	complete
sli.ics.uci.edu/Classes/2008F-Comments?action=edit	complete
www.ics.uci.edu/icse97	complete
www.ics.uci.edu/~redmiles/ics125-FQ01/projects	complete
ganglia.ics.uci.edu?c=andromeda&h=andromeda-43.ics.uci.edu&p=2	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a.html	complete
www.ics.uci.edu/ugrad/current/degrees/index.php	complete
mailman.ics.uci.edu/mailman/roster/cmpro	complete
mailman.ics.uci.edu/mailman/admin/cmpro	complete
www.ics.uci.edu/prospective/zh-tw/careers/internships	incomplete
www.ics.uci.edu/grad/courses/index	complete
mailman.ics.uci.edu/mailman/roster/icsb-mjolsness-tutorial	complete
www.ics.uci.edu/bio	complete
www.ics.uci.edu/~kay/courses/i42/hw/labE.html	incomplete
emj.ics.uci.edu/2012/12	complete
www.ics.uci.edu/~thornton/ics32/Protocols	complete
www.ics.uci.edu/~thornton/LabManual/PerfectCandidate	complete
mailman.ics.uci.edu/mailman/roster/cwp-study	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=centaurus-2.ics.uci.edu	complete
www.ics.uci.edu/community/events/openhouse/video_bren.html	complete
vision.ics.uci.edu/projects/grouping	incomplete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L10.pdf	complete
mcs.ics.uci.edu/career/finding-a-job-internship	complete
www.ics.uci.edu/~thornton/ics32/Notes/person.py	complete
ganglia.ics.uci.edu?p=1&c=titan&h=tethys.ics.uci.edu	complete
www.ics.uci.edu/forms/index.php	complete
www.ics.uci.edu/~guoqingx/courses/295/schedule.html	complete
emj.ics.uci.edu/papers/vision-and-image-analysis-papers/feed	complete
mailman.ics.uci.edu/mailman/options/ms.softeng	complete
www.ics.uci.edu/community/scholarships	complete
sli.ics.uci.edu/Pubs	complete
sli.ics.uci.edu/PmWiki/GroupName?action=edit	complete
ganglia.ics.uci.edu?p=2&c=cacofonix&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524966791	complete
computableplant.ics.uci.edu/people.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/cmpro	complete
www.ics.uci.edu/computing/quarterlyAnnouncement/quarterly-announcement-20130907.php	complete
www.ics.uci.edu/~theory/180504a.html	complete
www.ics.uci.edu/~redmiles/ics125-FQ01/kbcs.html	complete
ganglia.ics.uci.edu?c=zion&h=zion-2.ics.uci.edu&p=2	complete
mailman.ics.uci.edu/mailman/private/cwp-study	complete
www.ics.uci.edu/ics139w	complete
sli.ics.uci.edu/PmWiki/WebFeeds	complete
ngs.ics.uci.edu/professionalsocial	complete
ganglia.ics.uci.edu?p=2&c=pedigree&h=pedigree-16.ics.uci.edu	complete
www.ics.uci.edu/~thornton/ics32/Notes/sum_numbers2.py	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld003.htm	complete
ngs.ics.uci.edu/research/research-papers/experiential-computing	complete
ganglia.ics.uci.edu?p=2&c=zion&h=seal2.ics.uci.edu	complete
computableplant.ics.uci.edu/BGRS-2004-meeting-abstract.html	complete
ngs.ics.uci.edu/tag/feedback	complete
sli.ics.uci.edu/Classes/2012S-274b?action=download&upname=HW1.pdf	complete
nagios.ics.uci.edu	complete
sli.ics.uci.edu/Projects/BP	complete
computableplant.ics.uci.edu/people-principle.html	complete
www.ics.uci.edu/~kay/courses/31/namedtuples.html	incomplete
www.ics.uci.edu/about/2006-07/index.php	complete
ganglia.ics.uci.edu?p=2&c=igb-helios&m=load_one&r=hour&s=by%20name&hc=4&mc=2&st=1524859324	incomplete
www.ics.uci.edu/intro.html	incomplete
www.ics.uci.edu/~redmiles/ics131-FQ03/week09IP/131MusicLegaIissues.txt	incomplete
vision.ics.uci.edu/papers/FowlkesBCM_PAMI_2004	complete
vision.ics.uci.edu/papers/Sangmin_CVPR_2011	complete
cml.ics.uci.edu/2014/09/fall-2014	complete
computableplant.ics.uci.edu/alphasite/publications-papers.html	complete
www.ics.uci.edu/community/news/spotlight_sambasivan.php	complete
www.ics.uci.edu/~dutt	complete
mailman.ics.uci.edu/mailman/options/icsb-mjolsness-tutorial	complete
sli.ics.uci.edu/PmWiki/PageHistory	complete
www.ics.uci.edu/class	complete
ganglia.ics.uci.edu?p=2&c=syn2&h=syn2-3.ics.uci.edu	complete
www.ics.uci.edu/~thornton/ics32/Sockets	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L24.pdf	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192_files/sheet002.html	complete
ngs.ics.uci.edu/research/projects/feed	complete
www.ics.uci.edu/~jutts/HtWt.txt	complete
www.ics.uci.edu/corporate_partner.php	complete
ganglia.ics.uci.edu?c=datalab&h=datalab-6.ics.uci.edu&p=2	complete
ganglia.ics.uci.edu?c=seal&m=load_one&r=hour&s=by%20name&hc=4&mc=2	complete
swiki.ics.uci.edu/doku.php/announce:announce?do=	complete
ngs.ics.uci.edu/tag/health	complete
sli.ics.uci.edu/Classes/2011W-178?action=login	complete
mailman.ics.uci.edu/mailman/subscribe/phd.softeng	complete
www.ics.uci.edu/~fowlkes/software/hmeVis.m	complete
www.ics.uci.edu/~yamingy/bayesD_demo2.r	complete
www.ics.uci.edu/dir/grad/Software/kanderso	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Site%2FAttrForm&action=edit	complete
www.ics.uci.edu/~thornton/ics32/ExceptionsAndFiles	complete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_D06.pdf	incomplete
www.ics.uci.edu/about/search_facilities.php	complete
sli.ics.uci.edu/Site/Search	complete
www.ics.uci.edu/alumni/hall_of_fame/inductees.php	complete
computableplant.ics.uci.edu/index-project.html	complete
mcs.ics.uci.edu/wp-json	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=2009Expo_050.jpg	complete
www.ics.uci.edu/cs141	complete
webmail.ics.uci.edu	complete
www.ics.uci.edu/~kay/scheme/restaurants2.scm	complete
sdcl.ics.uci.edu/xmlrpc.php	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2F2012F-273a-Comments&action=edit	complete
www.ics.uci.edu/community/news/spotlight_yosiphon.php	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=Final_soln.pdf	complete
swiki.ics.uci.edu/doku.php/announce:announce?do=recent	complete
sli.ics.uci.edu/PmWiki/Introduction	complete
mailman.ics.uci.edu/mailman/admin/hana-csw	complete
mailman.ics.uci.edu/mailman/listinfo/46-tutors	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FRecentChanges&action=login	incomplete
www.ics.uci.edu/courses/plseminar/2011fall.html	complete
vision.ics.uci.edu/pocv2012/program.html	complete
www.ics.uci.edu/parking_and_directions.html	complete
www.ics.uci.edu/about/about_deanmsg.php	complete
mailman.ics.uci.edu/mailman/options/informatics-phd	complete
sli.ics.uci.edu/Site/AuthForm?action=login	complete
ganglia.ics.uci.edu?p=2&c=cacofonix&h=cacofonix-2.ics.uci.edu	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=centaurus-1.ics.uci.edu	complete
sli.ics.uci.edu/Classes/2011W-178?action=download&upname=CS178_L05.pdf	complete
mailman.ics.uci.edu/mailman/subscribe/docking	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld024.htm	complete
mailman.ics.uci.edu/mailman/admin/isg-friends	complete
ganglia.ics.uci.edu?p=2&c=titan&h=oceanus.ics.uci.edu	complete
cml.ics.uci.edu/subscribe	complete
www.ics.uci.edu/admin.htm	complete
sli.ics.uci.edu/extras/components/bootstrap/fonts/glyphicons-halflings-regular.eot	complete
checkmate.ics.uci.edu	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=th00---2009Expo_018.jpg.jpg	complete
www.ics.uci.edu/ugrad/current/policies/Withdrawal_Readmission.php	complete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=L06.pdf	complete
mailman.ics.uci.edu/mailman/admin/asterixresearch	complete
emj.ics.uci.edu/software/software-computational-biology/feed	complete
www.ics.uci.edu/~tdebeauv	complete
sli.ics.uci.edu/Classes/2012S-274b?action=download&upname=Mid.pdf	complete
www.ics.uci.edu/~sternh	complete
www.ics.uci.edu/prospective/zh-tw/careers/alumni	complete
www.ics.uci.edu/employment/employ_faculty.php	complete
www.ics.uci.edu/prospective/ko/degrees/informatics	complete
vision.ics.uci.edu/papers/KongPF_CVPRW_2016	complete
sli.ics.uci.edu/Classes/2012W-178?action=download&upname=cs178-m10soln.pdf	complete
www.ics.uci.edu/ugrad/policies/Computer_RemoteAccess.php	complete
www.ics.uci.edu/%7elab/labs_specs/software.php	complete
mailman.ics.uci.edu/mailman/listinfo/hana-culture	complete
www.ics.uci.edu/prospective/en/student-life/bren-ics-organizations	complete
computableplant.ics.uci.edu/%7Ecompanib/SigMech?C=N;O=A	complete
sli.ics.uci.edu/PmWiki/PerGroupCustomizations	complete
computableplant.ics.uci.edu/%7Ecompanib/SigMech?C=N;O=D	complete
sli.ics.uci.edu/PmWiki/AvailableActions	complete
www.ics.uci.edu/prospective/en/careers/internships	complete
support.ics.uci.edu/computing/students	complete
alumni.ics.uci.edu/2008/04/07/king-of-risc	complete
mailman.ics.uci.edu/mailman/private/hana-soc-reviewers	complete
ganglia.ics.uci.edu?p=2&c=igb-nebula&h=nebula-1.ics.uci.edu	incomplete
www.ics.uci.edu/Arcadia/Endeavors	complete
www.ics.uci.edu/~kay/courses/31/design-recipe.html	complete
sli.ics.uci.edu/PmWiki/MailPosts	complete
mhcid.ics.uci.edu/xmlrpc.php	complete
www.ics.uci.edu/~kay/courses/31/hw/lab9.html	complete
www.ics.uci.edu/computing/network	complete
mailman.ics.uci.edu/mailman/subscribe/femalegrads	incomplete
sli.ics.uci.edu/PmWiki/SecurityVariables	complete
www.ics.uci.edu/community/events/openhouse/research02.html	complete
www.ics.uci.edu/~guoqingx	complete
grape.ics.uci.edu/wiki/asterix/prefs/advanced	complete
sli.ics.uci.edu/Classes/2010W-178?action=login	complete
mailman.ics.uci.edu/mailman/roster/crick	complete
www.ics.uci.edu/community/news/articles/index.php	complete
www.ics.uci.edu/computing/account/renewal.php	complete
www.ics.uci.edu/ugrad/degrees/degree_dis.php	complete
www.ics.uci.edu/~lab/grp_acct.php	incomplete
sli.ics.uci.edu/PmWiki/BasicEditing?action=login	complete
www.ics.uci.edu/~wscacchi/SE-Encyc	complete
student-council.ics.uci.edu/Calendar	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld025.htm	complete
www.ics.uci.edu/computing/linux/sge.php	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Ittai-Mann-December2017.php	complete
www.ics.uci.edu/research.html	complete
mailman.ics.uci.edu/mailman/roster/cert-students	complete
www.ics.uci.edu/~stasio/fall04/reading.html	complete
www.ics.uci.edu/community/alumni/mentee_signup.php	complete
www.ics.uci.edu/~tkaczmar	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189.html	complete
www.ics.uci.edu/alumni/hall_of_fame	complete
cml.ics.uci.edu/2013/08/2013_alexnsf	complete
ngs.ics.uci.edu/tag/quantified-self/feed	complete
www.ics.uci.edu/community/news/spotlight_kindred.php	complete
emj.ics.uci.edu/projects/computational-biology-projects	complete
www.ics.uci.edu/ugrad/Academic_Standing.php	complete
www.ics.uci.edu/~jutts/210	complete
wildhog.ics.uci.edu:9090/full.html	complete
www.ics.uci.edu/prospective/ko/degrees/computer-science	complete
ganglia.ics.uci.edu?c=sensorium&h=sensorium-3.ics.uci.edu&p=2	incomplete
sli.ics.uci.edu/Projects/GraphicalModels	complete
sdcl.ics.uci.edu/research/calico	complete
www.ics.uci.edu/prospective/zh-tw/degrees/ics-undeclared-pre-major	complete
sdcl.ics.uci.edu/research/past-projects/crowd-development	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/announcements.html	complete
sli.ics.uci.edu/Classes/CS178-Regression	incomplete
www.ics.uci.edu/pubs/index.html	complete
www.ics.uci.edu/%7elab/faculties/index.php	complete
ganglia.ics.uci.edu?p=2&c=pedigree&h=pedigree-9.ics.uci.edu	complete
sli.ics.uci.edu/Classes/CSE181?action=download&upname=th00---2009Expo_016.jpg.jpg	complete
sli.ics.uci.edu/PmWiki/WikiStyleExamples	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FResearch	complete
www.ics.uci.edu/~wscacchi/New	complete
mailman.ics.uci.edu/mailman/roster/45c-tutors	incomplete
emj.ics.uci.edu/wp-login.php?action=lostpassword	complete
sli.ics.uci.edu/Classes/2008CSE?action=download&upname=optical1.jpg	complete
www.ics.uci.edu/~lab/policies/labguidelines.php	complete
www.ics.uci.edu/154	complete
sli.ics.uci.edu/PmWiki/WikiGroups?action=login	complete
www.ics.uci.edu/community/hall_of_fame/inductees.php	complete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
mailman.ics.uci.edu/mailman/listinfo/ictd	complete
www.ics.uci.edu/152	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-67.ics.uci.edu	complete
www.ics.uci.edu/prospective/zh-tw/admissions/transfer	complete
ganglia.ics.uci.edu?c=virthost&h=columbo.ics.uci.edu&p=2	complete
www.ics.uci.edu/employment/employ_research.php	complete
vision.ics.uci.edu/papers/YarkonyFI_CVPR_2010	incomplete
mailman.ics.uci.edu/mailman/private/hana-wizard-admins	complete
sli.ics.uci.edu/Group	complete
www.ics.uci.edu/actnet.html	complete
www.ics.uci.edu/~kay/courses/31/placement.html	complete
www.ics.uci.edu/~thornton/FinalAnswerKey.html	complete
www.ics.uci.edu/ugrad/degrees/degree_cse_electives.php	complete
mailman.ics.uci.edu/mailman/roster/hobbes	complete
mcs.ics.uci.edu/prospective-students/cost-and-financial-aid	complete
www.ics.uci.edu/community/news/spotlight_scacchi_distinguished_alumnus_award.php	complete
archive.ics.uci.edu/ml/citation_policy.html	complete
ganglia.ics.uci.edu?c=syn2&h=syn2-1.ics.uci.edu&p=2	complete
www.ics.uci.edu/~jutts/FinalBKey	complete
sli.ics.uci.edu/Ihler-Private/Charges	complete
sli.ics.uci.edu/extras/cs178/DTree_Demo.html	complete
www.ics.uci.edu/~wscacchi/Papers?C=M;O=A	complete
www.ics.uci.edu/cosmos	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/sld016.htm	complete
sli.ics.uci.edu/video/cs178/Lecture21.html	complete
mailman.ics.uci.edu/mailman/subscribe/visionturk	complete
www.ics.uci.edu/sao/index.php	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld007.htm	complete
www.ics.uci.edu/community/news/spotlight_utts.php	complete
www.ics.uci.edu/~kay/courses/i42/hw/hw2.html	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Grants-2008SciSIP%2FMain	complete
www.ics.uci.edu/community/news/spotlight_cammarota.php	complete
www.ics.uci.edu/computing/services/printing.php	complete
sli.ics.uci.edu/Classes/2010W-178?action=download&upname=178_L22.pdf	complete
sli.ics.uci.edu/Grants-2008SciSIP/Main?action=login	complete
sli.ics.uci.edu/Ihler-Private/Research	complete
www.ics.uci.edu/prospective/zh-tw/admissions/financial-aid	complete
www.ics.uci.edu/grad/policies/GradPolicies_ComprehensiveExam.php	complete
www.ics.uci.edu/~lopes/teaching/inf102S16/index.html	complete
www.ics.uci.edu/faculty/area_social.php	complete
ganglia.ics.uci.edu?p=2&c=andromeda&h=andromeda-61.ics.uci.edu	complete
www.ics.uci.edu/policies/Add_Drop_ChangeOption.php	incomplete
www.ics.uci.edu/deeplearninggeneral.html	complete
ganglia.ics.uci.edu?c=igb-nebula&m=load_one&r=hour&s=by%20name&hc=4&mc=2	complete
www.ics.uci.edu/ugrad/current/degrees/degree_bim.php	complete
www.ics.uci.edu/~lab/labs_specs	complete
mailman.ics.uci.edu/mailman/options/r_users_group	complete
www.ics.uci.edu/dir/grad/Software/ejw	incomplete
alumni.ics.uci.edu/2009/03/05/blended-passion	complete
www.ics.uci.edu/computing/email/group_email.php	complete
student-council.ics.uci.edu/search_gcse	complete
ganglia.ics.uci.edu?c=syn2&m=load_one&r=hour&s=by%20name&hc=4&mc=2	complete
swiki.ics.uci.edu/doku.php/announce:announce?do=export_xhtml	incomplete
ganglia.ics.uci.edu?c=igb-nebula&h=nebula-2.ics.uci.edu&p=2	incomplete
www.ics.uci.edu/~thornton/MidtermAnswers.html	complete
www.ics.uci.edu/~taylor/software/Templates	complete
www.ics.uci.edu/about/search_dept_cs.php	complete
www.ics.uci.edu/~fowlkes/software/hmeEval.m	complete
sli.ics.uci.edu/PmWiki/WikiGroup	complete
sli.ics.uci.edu/Classes/2011S-274a-Discussion?action=edit	complete
www.ics.uci.edu/about/bren_about.php	complete
sli.ics.uci.edu/Classes/2012S-274b?action=download&upname=CS274b-L05.pdf	complete
mailman.ics.uci.edu/mailman/private/psearch	complete
ganglia.ics.uci.edu?p=1&c=andromeda&h=andromeda-23.ics.uci.edu	complete
sli.ics.uci.edu/PmWiki/Version	complete
www.ics.uci.edu/community/alumni/mentor	complete
www.ics.uci.edu/~ziv/ooad/classes/tsld002.htm	complete
mailman.ics.uci.edu/mailman/private/cert-students	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FUploadVariables&action=login	complete
ganglia.ics.uci.edu?c=pedigree&h=pedigree-8.ics.uci.edu&p=2	complete
www.ics.uci.edu/~ziv/ooad/intro_to_se/tsld008.htm	complete
mailman.ics.uci.edu/mailman/admin/cse-committee	complete
www.ics.uci.edu/~redmiles/ics131-FQ03/schedule_files/filelist.xml	complete
mailman.ics.uci.edu/mailman/options/middleware2007	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2F2008F-Comments&action=edit	complete
www.ics.uci.edu/community/news/spotlight_golightly.php	complete
